School Year,County,District,School Name,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide With Weapon(s),Homicide Without Weapon(s),Forcible Sex Offenses With Weapon(s),Forcible Sex Offenses Without Weapon(s),Other Sex Offenses With Weapon(s),Other Sex Offenses Without Weapon(s),Robbery With Weapon(s),Robbery Without Weapon(s),Assault With Serious Physical Injury With Weapon(s),Assault With Serious Physical Injury Without Weapon(s),Arson With Weapon(s),Kidnapping With Weapon(s),Kidnapping Without Weapon(s),Assault with Physical Injury With Weapon(s),Assault with Physical Injury Without Weapon(s),Reckless Endangerment With Weapon(s),Reckless Endangerment Without Weapon(s),Minor Altercations With Weapon(s),Minor Altercations Without Weapon(s),"Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)",Burglary With Weapon(s),Burglary Without Weapon(s),Criminal Mischief With Weapon(s),Criminal Mischief Without Weapon(s),"Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)",Bomb Threat,False Alarm,Riot With Weapon(s),Riot Without Weapon(s),Weapon PossessionThrough Screening,Weapon Possession Under Other Circumstances,Drug Possession,Alcohol Possession,Other Disruptive
2014-2015,Kings,New York City Geographic District #32,Ps 151 Lyndon B Johnson,333200010151,Elementary,New York City,Public,338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Kings,New York City Geographic District #32,Ps 274 Kosciusko,333200010274,Elementary,New York City,Public,555,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,1,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
2014-2015,Kings,New York City Geographic District #32,Ps 299 Thomas Warren Field School,333200010299,Elementary,New York City,Public,351,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,9,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
2014-2015,Kings,New York City Geographic District #32,Ps 376,333200010376,Elementary,New York City,Public,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2014-2015,Kings,New York City Geographic District #32,Ps 377 Alejandrina B De Gautier,333200010377,Elementary,New York City,Public,484,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,3
2014-2015,Kings,New York City Geographic District #32,Ps 75 Mayda Cortiella,333200010075,Elementary,New York City,Public,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-2015,Kings,New York City Geographic District #32,Ps 86 The Irvington,333200010086,Elementary,New York City,Public,440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-2015,Kings,New York City Geographic District #32,Ps/is 384 Frances E Carter,333200010384,Elementary,New York City,Public,693,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,5,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
2014-2015,Kings,New York City Geographic District #32,Ps/is 45 Horace E Greene,333200010045,Elementary,New York City,Public,849,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 140,307500013140,Elementary,New York City,Public,265,0,0,0,0,0,2,0,0,0,0,1,0,0,2,11,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 141,307500013141,Junior-Senior High,New York City,Public,369,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 231,307500013231,Elementary,New York City,Public,353,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 36,307500013036,K-12,New York City,Public,269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 368,307500013368,Junior-Senior High,New York City,Public,253,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 369 Coy L Cox School,307500013369,K-12,New York City,Public,652,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 370,307500013370,Junior-Senior High,New York City,Public,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 371 Lillian L Rashkis,307500013371,Senior High,New York City,Public,274,0,0,0,0,0,2,0,0,1,2,1,0,0,0,10,0,2,1,13,0,1,0,0,0,16,0,2,0,11,0,0,3,1,11,1,8
2014-2015,Kings,Nyc Special Schools - District 75,Ps 372 Children's School (the),307500013372,Elementary,New York City,Public,523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 373 Brooklyn Transition Center,307500013373,Senior High,New York City,Public,386,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 396,307500013396,Elementary,New York City,Public,264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 4,307500013004,Elementary,New York City,Public,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 53,307500013053,Junior-Senior High,New York City,Public,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 721 Brooklyn Occupational Training Center,307500013721,Special,New York City,Public,484,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 753 School For Career Development,307500013753,Senior High,New York City,Public,224,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,7,1,2,0,1
2014-2015,Kings,Nyc Special Schools - District 75,Ps 77,307500013077,Junior-Senior High,New York City,Public,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 771,307500013771,K-12,New York City,Public,414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
2014-2015,Kings,Nyc Special Schools - District 75,Ps 811 Connie Lekas School,307500013811,Junior-Senior High,New York City,Public,320,0,0,0,0,0,4,0,0,0,1,0,0,0,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-2015,Nassau,Nyc Special Schools - District 75,Ps 256 ,307500014256,K-12,New York City,Public,405,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
2014-2015,New York,New York City Geographic District # 1,Bard High School Early College,310100011696,Senior High,New York City,Public,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2014-2015,New York,New York City Geographic District # 1,Children's Workshop School (the),310100010361,Elementary,New York City,Public,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014-2015,New York,New York City Geographic District # 1,"Collaborative Acad Of Science, Technology And Language Arts Ed",310100010345,Middle,New York City,Public,133,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
2014-2015,New York,New York City Geographic District # 1,East Side Community School,310100011450,Junior-Senior High,New York City,Public,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,3,0,0,0,1,0,0,0,0,0,0,0,1,4,0,7
2014-2015,New York,New York City Geographic District # 1,East Village Community School (the),310100010315,Elementary,New York City,Public,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-2015,New York,New York City Geographic District # 1,Forsythe Satellite Academy,310100011458,Senior High,New York City,Public,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-2015,New York,New York City Geographic District # 1,Henry Street School For International Studies,310100011292,Junior-Senior High,New York City,Public,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,8
2014-2015,New York,New York City Geographic District # 1,Lower East Side Preparatory High School,310100011515,Senior High,New York City,Public,468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,Marta Valle High School,310100011509,Senior High,New York City,Public,359,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,12,0,5,0,0,0,3,0,0,0,0,0,0,0,1,2,2,14
2014-2015,New York,New York City Geographic District # 1,Neighborhood School,310100010363,Elementary,New York City,Public,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-2015,New York,New York City Geographic District # 1,"New Explorations Into Science,tech And Math High School",310100011539,K-12,New York City,Public,1717,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,1,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,3,6,0,7
2014-2015,New York,New York City Geographic District # 1,Ps 110 Florence Nightingale,310100010110,Elementary,New York City,Public,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,Ps 134 Henrietta Szold,310100010134,Elementary,New York City,Public,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,Ps 137 John L Bernstein,310100010137,Elementary,New York City,Public,188,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,Ps 140 Nathan Straus,310100010140,Elementary,New York City,Public,386,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-2015,New York,New York City Geographic District # 1,Ps 142 Amalia Castro,310100010142,Elementary,New York City,Public,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,Ps 15 Roberto Clemente,310100010015,Elementary,New York City,Public,183,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,0,2,4,5,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
2014-2015,New York,New York City Geographic District # 1,Ps 184 Shuang Wen,310100010184,Elementary,New York City,Public,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,Ps 188 Island School (the),310100010188,Elementary,New York City,Public,480,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,1,0,14,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
2014-2015,New York,New York City Geographic District # 1,Ps 19 Asher Levy,310100010019,Elementary,New York City,Public,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,Ps 20 Anna Silver,310100010020,Elementary,New York City,Public,634,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2014-2015,New York,New York City Geographic District # 2,Ella Baker School,310200011225,Elementary,New York City,Public,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,Ps 34 Franklin D Roosevelt,310100010034,Elementary,New York City,Public,399,0,0,0,0,0,3,0,0,0,1,0,0,0,2,6,0,0,5,15,1,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,12
2014-2015,New York,New York City Geographic District # 1,Ps 64 Robert Simon,310100010064,Elementary,New York City,Public,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014-2015,New York,New York City Geographic District # 1,School For Global Leaders,310100010378,Middle,New York City,Public,237,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2014-2015,New York,New York City Geographic District # 1,Star Academy Ps 63 (the),310100010063,Elementary,New York City,Public,198,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,33,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14
2014-2015,New York,New York City Geographic District # 1,"Technology, Arts And Sciences Studio School",310100010301,Middle,New York City,Public,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014-2015,New York,New York City Geographic District # 1,Tompkins Square Middle School,310100010839,Middle,New York City,Public,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 1,University Neighborhood High School,310100011448,Senior High,New York City,Public,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2014-2015,New York,New York City Geographic District # 1,University Neighborhood Middle School,310100010332,Middle,New York City,Public,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2014-2015,New York,New York City Geographic District # 2,47 American Sign Language And English Lower School (the),310200010347,Elementary,New York City,Public,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-2015,New York,New York City Geographic District # 2,Academy For Software Engineering,310200011546,Senior High,New York City,Public,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5
2014-2015,New York,New York City Geographic District # 2,American Sign Language & English Secondary School,310200010047,Senior High,New York City,Public,172,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2014-2015,New York,New York City Geographic District # 2,Art And Design High School,310200011630,Senior High,New York City,Public,1483,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,3,19,0,10,0,0,0,3,0,5,0,0,0,0,0,1,9,0,38
2014-2015,New York,New York City Geographic District # 2,Ballet Tech/nyc Public School For Dance ,310200011442,Elementary,New York City,Public,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Baruch College Campus High School,310200011411,Senior High,New York City,Public,452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5
2014-2015,New York,New York City Geographic District # 2,Battery Park City School,310200010276,Elementary,New York City,Public,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,13,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
2014-2015,New York,New York City Geographic District # 2,Business Of Sports School,310200011393,Senior High,New York City,Public,451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,23,1,4,0,0,0,6,0,1,0,0,0,0,2,0,0,0,18
2014-2015,New York,New York City Geographic District # 2,Chelsea Career And Technical Education High School,310200011615,Senior High,New York City,Public,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,12
2014-2015,New York,New York City Geographic District # 2,City Knoll Middle School,310200010933,,New York City,Public,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2014-2015,New York,New York City Geographic District # 2,East Side Elementray School-ps 267,310200010267,Elementary,New York City,Public,321,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-2015,New York,New York City Geographic District # 2,East Side Middle School,310200010114,Middle,New York City,Public,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Eleanor Roosevelt High School,310200010416,Senior High,New York City,Public,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Emma Lazarus High School,310200011394,Senior High,New York City,Public,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Essex Street Academy,310200011294,Senior High,New York City,Public,358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Facing History School (the),310200011303,Senior High,New York City,Public,403,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,1,0,0,0,0,0,0,6,1,5
2014-2015,New York,New York City Geographic District # 2,Food And Finance High School,310200011288,Senior High,New York City,Public,432,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9
2014-2015,New York,New York City Geographic District # 2,Gramercy Arts High School,310200011374,Senior High,New York City,Public,541,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,0,0,2,0,8,0,0,0,3,0,1,0,0,0,0,5,3,6,0,4
2014-2015,New York,New York City Geographic District # 2,Harvest Collegiate High School,310200011534,Senior High,New York City,Public,331,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,2,11,1,12,0,0,0,2,0,1,0,0,0,0,0,4,1,0,10
2014-2015,New York,New York City Geographic District # 2,Harvey Milk High School,310200011586,Senior High,New York City,Public,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
2014-2015,New York,New York City Geographic District # 2,High School For Dual Language And Asian Studies,310200011545,Senior High,New York City,Public,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,High School For Environmental Studies ,310200011400,Senior High,New York City,Public,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,3,5,1,2
2014-2015,New York,New York City Geographic District # 2,High School For Health Professions & Human Services,310200011420,Senior High,New York City,Public,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,12,0,1,0,0,0,1,0,3,0,0,0,0,0,2,13,1,7
2014-2015,New York,New York City Geographic District # 2,High School For Language And Diplomacy (the),310200011399,Senior High,New York City,Public,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,3,0,0,0,0,0,0,4,0,1,0,5
2014-2015,New York,New York City Geographic District # 2,High School Of Economics & Finance ,310200011489,Senior High,New York City,Public,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2014-2015,New York,New York City Geographic District # 2,High School Of Fashion Industries (the),310200011600,Senior High,New York City,Public,1781,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,5,0,7,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5
2014-2015,New York,New York City Geographic District # 2,High School Of Graphic Communication Arts,310200011625,Senior High,New York City,Public,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,4,0,0,0,2,0,1,1,0,0,0,1,0,3,2,26
2014-2015,New York,New York City Geographic District # 2,High School Of Hospitality Management,310200011296,Senior High,New York City,Public,423,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,18,0,2,0,0,0,2,0,0,0,0,0,0,0,1,5,0,42
2014-2015,New York,New York City Geographic District # 2,Hs 560 City-as-school,310200011560,Senior High,New York City,Public,650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Hudson High School Of Learning Technologies,310200011437,Senior High,New York City,Public,477,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,25,1,11,0,0,0,4,0,0,0,0,0,0,0,1,2,1,46
2014-2015,New York,New York City Geographic District # 2,Humanities Preparatory Academy,310200011605,Senior High,New York City,Public,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Independence High School,310200011544,Senior High,New York City,Public,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,2,0,1,1,0,0,0,0,0,1,0,4
2014-2015,New York,New York City Geographic District # 2,Institute For Collaborative Education,310200011407,Junior-Senior High,New York City,Public,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2014-2015,New York,New York City Geographic District # 2,International High School At Union Square,310200011438,Senior High,New York City,Public,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,5,1,0
2014-2015,New York,New York City Geographic District # 2,Is 289,310200010289,Middle,New York City,Public,293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
2014-2015,New York,New York City Geographic District # 2,Jacqueline Kennedy-onassis High School ,310200011529,Senior High,New York City,Public,680,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,36,0,12,0,0,0,1,0,2,0,0,0,0,0,0,3,0,34
2014-2015,New York,New York City Geographic District # 2,James Baldwin School-a School For Expeditionary Lrning,310200011313,Senior High,New York City,Public,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Jhs 104 Simon Baruch ,310200010104,Middle,New York City,Public,1073,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,1,10,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4
2014-2015,New York,New York City Geographic District # 2,Jhs 167 Robert F Wagner,310200010167,Middle,New York City,Public,1356,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,11,0,2,0,0,0,3,0,0,0,0,0,0,0,5,1,0,10
2014-2015,New York,New York City Geographic District # 2,Landmark High School,310200011419,Senior High,New York City,Public,356,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,3
2014-2015,New York,New York City Geographic District # 2,Leadership & Public Service High School,310200011425,Senior High,New York City,Public,692,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,33,1,7,0,0,0,0,0,1,0,2,0,0,0,4,2,2,50
2014-2015,New York,New York City Geographic District # 2,Liberty High School Academy For Newcomers,310200011550,Senior High,New York City,Public,399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,6,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,2
2014-2015,New York,New York City Geographic District # 2,Life Sciences Secondary School,310200011655,Junior-Senior High,New York City,Public,709,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2014-2015,New York,New York City Geographic District # 2,Lower Manhattan Arts Academy,310200011308,Senior High,New York City,Public,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,1,0,3,0,0,0,0,0,1,3,0,7
2014-2015,New York,New York City Geographic District # 2,Lower Manhattan Community Middle School,310200010896,Middle,New York City,Public,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-2015,New York,New York City Geographic District # 2,Manhattan Academy For Arts And Languages,310200011427,Senior High,New York City,Public,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,12,1,2,0,0,0,1,0,4,0,0,0,0,1,0,2,2,12
2014-2015,New York,New York City Geographic District # 2,Manhattan Bridges High School,310200011542,Senior High,New York City,Public,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,New York,New York City Geographic District # 2,Manhattan Business Academy,310200011392,Senior High,New York City,Public,442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,35,0,10,0,0,0,1,0,5,0,1,0,0,1,1,3,0,76
